Database of origin:,Western Washington University Planetary Spectroscopy Lab
Sample Name,White Reference ,LabIR ,Rustoleum ,Fusion ,White Reference ,White Reference ,black3 ,black30 
Viewing Geometry,i=30 e=0) az=0,i=30 e=0) az=0,i=30 e=0) az=0,i=30 e=0) az=0,i=30 e=0) az=0,i=30 e=0) az=0,i=30 e=0) az=0,i=30 e=0) az=0

Wavelength
780,1.00004804134369,8.29407647252083E-02,8.38598608970642E-02,7.78208076953888E-02,1.06584179401398,0.999979019165039,0.109379895031452, 0.109587579965591 
781,1.00003778934479,8.31693336367607E-02,8.40565711259842E-02,7.80747830867767E-02,1.06582844257355,0.999979913234711,0.109718970954418, 0.109914600849152 
782,1.00004661083221,0.083373986184597,8.41980800032616E-02,7.82869011163712E-02,1.06581103801727,0.999976992607117,0.110008299350739, 0.11021364480257 
783,1.00004363059998,8.35373848676682E-02,8.43270868062973E-02,7.84631744027138E-02,1.06580829620361,0.999971508979797,0.110317051410675, 0.110518991947174 
784,1.00003981590271,8.36902931332588E-02,8.44662860035896E-02,7.86401554942131E-02,1.06580722332001,0.999970495700836,0.110606111586094, 0.110794089734554 
785,1.00005781650543,8.38803797960281E-02,8.46248045563698E-02,0.078856535255909,1.06578779220581,0.999979794025421,0.110820405185223, 0.111002318561077 
786,1.00006079673767,8.41051489114761E-02,8.47925692796707E-02,7.90671482682228E-02,1.065789103508,0.9999840259552,0.111154526472092, 0.111328475177288 
787,1.00005543231964,8.43175277113914E-02,0.084963321685791,7.92628452181816E-02,1.06578302383423,0.999984681606293,0.111467957496643, 0.111651711165905 
788,1.00004637241364,8.44845026731491E-02,8.51090028882027E-02,7.94513151049614E-02,1.06575548648834,0.999981880187988,0.111722990870476, 0.111924514174461 
789,1.00003480911255,8.45977440476418E-02,8.51883739233017E-02,7.96520039439201E-02,1.06571543216705,0.99997353553772,0.112007573246956, 0.112196624279022 
790,1.00004947185516,8.47285315394402E-02,8.53163376450539E-02,7.98208713531494E-02,1.06571698188782,0.999966979026794,0.112245239317417, 0.112425841391087 
791,1.00006186962128,8.49131345748901E-02,8.54676440358162E-02,7.99819380044937E-02,1.06572186946869,0.99997490644455,0.112479403614998, 0.112654708325863 
792,1.00005424022675,8.51368084549904E-02,8.56128260493279E-02,8.01597982645035E-02,1.06570219993591,0.999993979930878,0.112749636173248, 0.112919636070728 
793,1.00005185604095,8.53007063269615E-02,8.57755020260811E-02,8.03549364209175E-02,1.06568825244904,0.999985039234161,0.113044872879982, 0.113216452300549 
794,1.00005674362183,8.54266360402107E-02,0.085895799100399,8.05326625704765E-02,1.06568372249603,0.999990880489349,0.113317407667637, 0.113475263118744 
795,1.00006091594696,8.55574235320091E-02,8.59927609562874E-02,8.06862115859985E-02,1.06568670272827,0.999997973442078,0.113561205565929, 0.113704554736614 
796,1.00005578994751,8.57258290052414E-02,0.086102083325386,8.08249711990356E-02,1.06568872928619,0.99998527765274,0.113793939352036, 0.113940142095089 
797,1.00004827976227,8.58781188726425E-02,8.61954018473625E-02,0.080970823764801,1.06567108631134,0.999981582164764,0.114054545760155, 0.114196948707104 
798,1.00004863739014,8.60454216599464E-02,0.08633853495121,8.11578035354614E-02,1.06565260887146,0.999989748001099,0.114340424537659, 0.114483505487442 
799,1.00005435943604,8.62197205424309E-02,8.65022838115692E-02,8.13513100147247E-02,1.06564283370972,0.999998569488525,0.114622995257378, 0.114763602614403 
800,1.00005495548248,8.63661915063858E-02,8.66003707051277E-02,8.14796462655067E-02,1.06564128398895,0.999991297721863,0.1148646697402, 0.114984601736069 
801,1.00005519390106,8.64799991250038E-02,8.66817161440849E-02,8.15906077623367E-02,1.06563651561737,0.999990284442902,0.115115374326706, 0.115239091217518 
802,1.00005674362183,0.08659278601408,8.67708697915077E-02,8.17370489239693E-02,1.06563699245453,0.999995708465576,0.115301020443439, 0.115443848073483 
803,1.00005674362183,8.67399796843529E-02,8.68868678808212E-02,8.19246023893356E-02,1.06563377380371,0.999999225139618,0.115451656281948, 0.115609720349312 
804,1.00004720687866,8.69518220424652E-02,8.70424658060074E-02,8.20949226617813E-02,1.06559252738953,0.999985992908478,0.1157496124506, 0.115896880626678 
805,1.0000422000885,8.70923027396202E-02,8.71958360075951E-02,8.22730734944344E-02,1.06557476520538,0.999989330768585,0.116051249206066, 0.116204276680946 
806,1.00004839897156,8.71991068124771E-02,8.72928947210312E-02,8.24156552553177E-02,1.06557488441467,1.00000250339508,0.116316087543964, 0.116470918059349 
807,1.00006341934204,8.73319655656815E-02,8.73377844691277E-02,8.25181603431702E-02,1.06557142734528,1.00001096725464,0.11654057353735, 0.116675794124603 
808,1.00006628036499,8.74841585755348E-02,8.74943807721138E-02,8.27223286032677E-02,1.06554687023163,1.0000067949295,0.116749458014965, 0.116873040795326 
809,1.00006639957428,8.76813381910324E-02,8.76530930399895E-02,8.29310119152069E-02,1.06554090976715,0.999997019767761,0.116969391703606, 0.117111749947071 
810,1.00006473064423,8.78642126917839E-02,8.77721458673477E-02,0.083104133605957,1.06554460525513,0.999991238117218,0.117227755486965, 0.117394894361496 
811,1.00006031990051,8.79706293344498E-02,8.78540128469467E-02,8.32346454262733E-02,1.06553220748901,0.999997615814209,0.117529720067978, 0.117692366242409 
812,1.00006115436554,8.81229266524315E-02,8.79730880260468E-02,8.33487808704376E-02,1.06550681591034,1.00001072883606,0.117782838642597, 0.117939665913582 
813,1.0000593662262,8.82576778531075E-02,8.80774557590485E-02,0.083486519753933,1.06549322605133,1.00001275539398,0.118026718497276, 0.118179060518742 
814,1.00005877017975,0.088369183242321,0.088170126080513,8.36513340473175E-02,1.0654958486557,1.00000429153442,0.118269607424736, 0.118415951728821 
815,1.00007009506226,8.85061547160149E-02,8.83002653717995E-02,8.38164761662483E-02,1.0654981136322,1.00000154972076,0.118492864072323, 0.118627637624741 
816,1.00005757808685,8.86676758527756E-02,0.088433526456356,8.39975103735924E-02,1.06546580791473,1.00000298023224,0.118755877017975, 0.118903011083603 
817,1.0000547170639,8.88456404209137E-02,8.85655358433723E-02,8.41617658734322E-02,1.06544184684753,0.999998211860657,0.119004733860493, 0.119148716330528 
818,1.00007092952728,8.90261679887772E-02,8.86966660618782E-02,0.084311805665493,1.06544327735901,0.999990820884705,0.119226939976215, 0.11934258043766 
819,1.00006210803986,8.91906470060349E-02,8.88287946581841E-02,8.45130831003189E-02,1.06543040275574,1.00000691413879,0.119498990476131, 0.119611695408821 
820,1.00005781650543,8.93559902906418E-02,8.89232009649277E-02,8.46957564353943E-02,1.06541419029236,1.00000703334808,0.119762055575848, 0.119889833033085 
821,1.00006747245789,8.95247980952263E-02,0.089020349085331,8.48489925265312E-02,1.06538939476013,0.999998569488525,0.120042651891708, 0.120187699794769 
822,1.00008356571198,8.96864160895348E-02,8.91558229923248E-02,0.084985077381134,1.06535959243774,0.999994337558746,0.120362766087055, 0.120509326457977 
823,1.00006520748138,8.97979140281677E-02,8.92896428704262E-02,8.51290747523308E-02,1.06536293029785,0.999984443187714,0.120676279067993, 0.120790340006351 
824,1.00005984306335,8.99388119578362E-02,8.94045308232307E-02,8.53108614683151E-02,1.06537652015686,0.999988913536072,0.120907329022884, 0.121017299592495 
825,1.00006771087646,9.00949239730835E-02,8.95235985517502E-02,8.55017676949501E-02,1.06537914276123,1.00000059604645,0.12112445384264, 0.121248535811901 
826,1.00006866455078,9.02218893170357E-02,8.96746814250946E-02,0.08565953373909,1.06535649299622,1.0000011920929,0.121421933174133, 0.12154208868742 
827,1.00005805492401,9.03731063008308E-02,8.98102149367332E-02,8.58393907546997E-02,1.06532609462738,0.999988913536072,0.121645763516426, 0.121766224503517 
828,1.00005567073822,9.04757604002953E-02,8.98688584566116E-02,8.59624594449997E-02,1.06530010700226,0.999990165233612,0.121840000152588, 0.121973462402821 
829,1.00005972385406,9.05364453792572E-02,8.99029225111008E-02,8.60406756401062E-02,1.06528294086456,1.00000071525574,0.122026011347771, 0.122173771262169 
830,1.00005114078522,9.06362235546112E-02,9.00419652462006E-02,8.61640796065331E-02,1.06527292728424,0.999993562698364,0.12220374494791, 0.122343331575394 
831,1.00004434585571,9.08364579081535E-02,9.01622623205185E-02,8.63202214241028E-02,1.06527960300446,1.00000405311584,0.122447848320007, 0.122583098709583 
832,1.00004374980927,9.10479202866554E-02,9.03118178248405E-02,8.65400657057762E-02,1.06526494026184,1.00000464916229,0.122744247317314, 0.122863732278347 
833,1.0000456571579,0.091231681406498,9.05044004321098E-02,8.68042707443237E-02,1.06522512435913,0.999989151954651,0.123070947825909, 0.12316657602787 
834,1.00003612041473,9.14561823010445E-02,9.06702429056168E-02,8.70172902941704E-02,1.0652152299881,0.999993801116943,0.123415477573872, 0.123516902327538 
835,1.00003135204315,9.16943550109863E-02,9.08460095524788E-02,8.71713608503342E-02,1.06520056724548,0.999989211559296,0.123744174838066, 0.12384606897831 
836,1.00003135204315,9.19074490666389E-02,9.10349041223526E-02,8.73401537537575E-02,1.06517779827118,0.999981820583344,0.124056421220303, 0.12417496740818 
837,1.00003385543823,9.20801609754562E-02,9.12216752767563E-02,8.75757858157158E-02,1.06515264511108,0.999983072280884,0.124364405870438, 0.124521046876907 
838,1.00004482269287,9.22751352190971E-02,9.13666784763336E-02,8.78264605998993E-02,1.06513381004333,0.999996960163116,0.124691635370255, 0.12483225017786 
839,1.00003755092621,9.23786982893944E-02,9.14606377482414E-02,8.79805237054825E-02,1.06511425971985,0.999993801116943,0.124979205429554, 0.125115752220154 
840,1.00003206729889,9.24911871552467E-02,9.15689542889595E-02,8.81010293960571E-02,1.06508874893188,0.999983191490173,0.125251159071922, 0.125369936227798 
841,1.00005269050598,9.27314162254334E-02,9.17487889528275E-02,0.088293619453907,1.06505787372589,0.999983549118042,0.125546917319298, 0.125604748725891 
842,1.0000524520874,9.28931087255478E-02,9.18792486190796E-02,0.088496558368206,1.06504142284393,0.999969899654388,0.125815629959106, 0.125891610980034 
843,1.0000422000885,9.30172801017761E-02,9.19466465711594E-02,8.86400640010834E-02,1.06502282619476,0.999969184398651,0.126015856862068, 0.126111760735512 
844,1.0000342130661,9.31259542703629E-02,9.20043364167213E-02,8.87462347745895E-02,1.06499981880188,0.99998414516449,0.126189053058624, 0.12628898024559 
845,1.0000364780426,0.09322889149189,9.21348184347153E-02,0.088893823325634,1.06498169898987,0.999996542930603,0.126422449946404, 0.126535013318062 
846,1.00003707408905,9.33916941285133E-02,9.22786369919777E-02,8.90468880534172E-02,1.06497931480408,0.999979436397552,0.126673549413681, 0.126764804124832 
847,1.00004208087921,9.35516208410263E-02,9.23974066972733E-02,8.92058685421944E-02,1.06496012210846,0.999967455863953,0.126931577920914, 0.127010360360146 
848,1.00004887580872,9.36956331133842E-02,9.24799963831902E-02,8.93672704696655E-02,1.06492388248444,0.999968469142914,0.127204909920692, 0.127283364534378 
849,1.00004291534424,9.38828960061073E-02,9.25490632653236E-02,8.95202979445457E-02,1.06491005420685,0.999952256679535,0.127515643835068, 0.127557143568993 
850,1.00002264976501,9.40766930580139E-02,9.27036255598068E-02,8.96724909543991E-02,1.06488573551178,0.999957144260406,0.12774795293808, 0.127803340554237 
851,1.00001871585846,9.42086353898048E-02,9.28485989570618E-02,8.97970348596573E-02,1.06486403942108,0.999967694282532,0.12793156504631, 0.128013134002686 
852,1.00003921985626,9.42791625857353E-02,0.092920757830143,8.98959934711456E-02,1.06484949588776,0.999968111515045,0.128132343292236, 0.128219559788704 
853,1.00003695487976,0.094434529542923,9.29957255721092E-02,9.00397598743439E-02,1.06481051445007,0.99996292591095,0.128424882888794, 0.128527224063873 
854,1.0000364780426,9.44886952638626E-02,9.30972322821617E-02,9.01467353105545E-02,1.06479167938232,0.999967217445374,0.128662541508675, 0.128753811120987 
855,1.00003731250763,9.45382192730904E-02,9.31931212544441E-02,9.02534127235413E-02,1.06478238105774,0.999969780445099,0.128891751170158, 0.128968104720116 
856,1.00003457069397,9.47090163826942E-02,9.32708010077477E-02,9.04180333018303E-02,1.06476283073425,0.999958753585815,0.129189297556877, 0.129269421100616 
857,1.00003361701965,9.49448645114899E-02,9.34522598981857E-02,0.090653695166111,1.06473934650421,0.999947845935822,0.129540011286736, 0.129603311419487 
858,1.00002086162567,0.095113217830658,9.36044231057167E-02,9.08846259117126E-02,1.06472051143646,0.999942421913147,0.129801347851753, 0.129874780774117 
859,1.00001335144043,9.52317863702774E-02,9.37110632658005E-02,9.10558104515076E-02,1.06470370292664,0.999945461750031,0.130011260509491, 0.130100652575493 
860,1.00003015995026,9.53795835375786E-02,9.38113108277321E-02,0.091151662170887,1.06467938423157,0.99995481967926,0.130269065499306, 0.130339339375496 
861,1.00002133846283,9.55145433545113E-02,9.39019769430161E-02,9.12739858031273E-02,1.06463313102722,0.99995344877243,0.130478143692017, 0.130533695220947 
862,1.00000977516174,9.56498384475708E-02,0.093980185687542,9.14105623960495E-02,1.06460928916931,0.999950468540192,0.130690902471542, 0.130754917860031 
863,1.00000476837158,9.57839339971542E-02,0.09405467659235,9.15706902742386E-02,1.06460630893707,0.999951183795929,0.13092029094696, 0.130996197462082 
864,1.00000274181366,9.59042757749558E-02,0.09414391964674,0.091770201921463,1.0645866394043,0.999955415725708,0.131151124835014, 0.131202772259712 
865,1.00001120567322,9.60181802511215E-02,9.42702889442444E-02,9.18983444571495E-02,1.0645604133606,0.999959111213684,0.131466239690781, 0.131515190005302 
866,1.00001740455627,9.61712747812271E-02,9.43923965096474E-02,9.20226201415062E-02,1.0645500421524,0.999951183795929,0.131765842437744, 0.131815299391747 
867,1.00001788139343,9.63527113199234E-02,0.094502255320549,9.21753719449043E-02,1.06454610824585,0.999933421611786,0.132009372115135, 0.13204899430275 
868,1.00002193450928,9.64828059077263E-02,0.094639964401722,9.23177450895309E-02,1.06450259685516,0.999923288822174,0.132253915071487, 0.132278382778168 
869,1.00001013278961,0.096579298377037,9.47902500629425E-02,9.24109518527985E-02,1.06447982788086,0.999929070472717,0.132462650537491, 0.132501021027565 
870,1.00000882148743,9.66732129454613E-02,9.48996841907501E-02,9.25115123391151E-02,1.06446480751038,0.999927461147308,0.132671892642975, 0.132706597447395 
871,1.00002372264862,9.67806205153465E-02,9.49516296386719E-02,9.26546379923821E-02,1.06444370746613,0.999910950660706,0.132911860942841, 0.132925033569336 
872,1.00000500679016,9.68823060393333E-02,9.50091481208801E-02,9.27995517849922E-02,1.0644291639328,0.999913692474365,0.133177101612091, 0.133267864584923 
873,1.00000894069672,9.69734787940979E-02,9.50746461749077E-02,0.092909999191761,1.06441164016724,0.999917209148407,0.133375003933907, 0.133458718657494 
874,1.00001513957977,9.70805883407593E-02,9.51426401734352E-02,9.30255725979805E-02,1.06439161300659,0.999924063682556,0.133569911122322, 0.133613958954811 
875,0.999999761581421,9.72195193171501E-02,9.52056273818016E-02,9.31689590215683E-02,1.06437110900879,0.999932825565338,0.133811086416245, 0.133863896131516 
876,0.999995589256287,9.73526984453201E-02,9.52604413032532E-02,0.093239814043045,1.06434595584869,0.999911189079285,0.133954480290413, 0.134023651480675 
877,1.00000178813934,9.74670425057411E-02,9.53479781746864E-02,9.33413878083229E-02,1.06433606147766,0.999923408031464,0.134172648191452, 0.134232252836227 
878,1.00000309944153,9.75492224097252E-02,9.54525917768478E-02,9.34867337346077E-02,1.0643310546875,0.999938249588013,0.134430214762688, 0.134475722908974 
879,0.999989449977875,9.76111218333244E-02,9.55382883548737E-02,9.36423391103745E-02,1.06431365013123,0.999910831451416,0.134637102484703, 0.134694412350655 
880,1.00000166893005,0.097758412361145,9.55934897065163E-02,0.093755915760994,1.06430172920227,0.999922215938568,0.13487383723259, 0.134926036000252 
881,1.00000321865082,9.79103371500969E-02,9.56587716937065E-02,9.38456803560257E-02,1.06428587436676,0.999919235706329,0.135069787502289, 0.135113269090652 
882,0.99999338388443,9.80425104498863E-02,9.57648083567619E-02,0.093945138156414,1.06426060199738,0.999909400939941,0.135263562202454, 0.135300144553185 
883,0.999994039535522,9.81627777218819E-02,0.095911830663681,9.40850749611855E-02,1.06422924995422,0.999928057193756,0.135532468557358, 0.135565042495728 
884,1.00001406669617,9.82137620449066E-02,9.59747806191444E-02,9.42347124218941E-02,1.0642226934433,0.999915301799774,0.13572946190834, 0.135774150490761 
885,1.00000715255737,9.82605293393135E-02,9.60347130894661E-02,9.43555161356926E-02,1.06421530246735,0.999911904335022,0.135913863778114, 0.135966822504997 
886,0.999982714653015,9.83376801013947E-02,9.60982292890549E-02,9.44121181964874E-02,1.06419348716736,0.999919414520264,0.13610365986824, 0.136152639985085 
887,0.999995827674866,9.84357744455338E-02,0.096103198826313,9.43921804428101E-02,1.06416249275208,0.999901831150055,0.136271610856056, 0.136310413479805 
888,0.999982535839081,0.098501943051815,9.61699932813644E-02,0.09444310516119,1.06415510177612,0.999905407428741,0.136486575007439, 0.13651268184185 
889,0.999979853630066,9.85803380608559E-02,9.62388068437576E-02,9.45620834827423E-02,1.06415486335754,0.999896109104156,0.136709943413734, 0.136759415268898 
890,0.999996304512024,9.87047553062439E-02,9.62899178266525E-02,9.47148650884628E-02,1.06414198875427,0.999877274036407,0.136906281113625, 0.137001723051071 
891,0.999988496303558,9.88703295588493E-02,9.63833928108215E-02,9.48589965701103E-02,1.06410443782806,0.999908030033112,0.137069702148438, 0.137154802680016 
892,0.999980866909027,9.89485085010529E-02,9.64661538600922E-02,0.094966322183609,1.06406772136688,0.999912202358246,0.137294486165047, 0.137368157505989 
893,0.999979615211487,9.89529564976692E-02,9.64596793055534E-02,9.50470492243767E-02,1.06407308578491,0.99991363286972,0.137494578957558, 0.137584805488586 
894,0.999985992908478,9.89645421504974E-02,9.64113846421242E-02,9.51280519366264E-02,1.06410586833954,0.999924540519714,0.137647315859795, 0.137768611311913 
895,0.999998211860657,9.91195440292358E-02,9.65927839279175E-02,9.52456966042519E-02,1.0640515089035,0.999899566173553,0.13790987432003, 0.137998715043068 
896,0.999990224838257,9.92375388741493E-02,9.67311859130859E-02,9.53790321946144E-02,1.06404399871826,0.999890506267548,0.138108015060425, 0.138174474239349 
897,0.999974608421326,0.099326491355896,9.68291163444519E-02,9.55155119299889E-02,1.06405317783356,0.99989116191864,0.138255178928375, 0.138311013579369 
898,0.999967336654663,9.94312539696693E-02,9.69303920865059E-02,9.56380590796471E-02,1.06403398513794,0.999888837337494,0.138425648212433, 0.138470947742462 
899,0.999961316585541,9.95613187551498E-02,9.69894006848335E-02,9.57131385803223E-02,1.06402099132538,0.999897122383118,0.138718903064728, 0.13875874876976 
900,0.999975383281708,9.95956882834435E-02,9.69940349459648E-02,9.57735478878021E-02,1.064000248909,0.999901056289673,0.13896319270134, 0.139009073376656 
901,0.999992251396179,9.95920747518539E-02,9.70031842589378E-02,9.58064422011375E-02,1.06398725509644,0.999898135662079,0.139121517539024, 0.139164507389069 
902,0.999991536140442,9.96479764580727E-02,0.097065843641758,9.58160981535912E-02,1.06398963928223,0.99989378452301,0.139228522777557, 0.139251798391342 
903,0.99999076128006,9.97564867138863E-02,9.70995202660561E-02,9.59202870726585E-02,1.06394922733307,0.999906241893768,0.139371886849403, 0.139432683587074 
904,0.999987840652466,9.98581498861313E-02,9.71572399139404E-02,9.60337370634079E-02,1.06392478942871,0.999906539916992,0.13957042992115, 0.139620289206505 
905,0.999988257884979,9.99372825026512E-02,9.72371399402618E-02,9.61295291781425E-02,1.063924908638,0.999903857707977,0.139738872647285, 0.139773786067963 
906,0.999995589256287,0.100005112588406,9.73092019557953E-02,0.096210852265358,1.0639306306839,0.999914884567261,0.139813736081123, 0.139901608228683 
907,0.999988853931427,0.100074432790279,9.73450988531113E-02,9.62691679596901E-02,1.06392300128937,0.999900877475739,0.140068247914314, 0.140115037560463 
908,0.999990940093994,0.100178927183151,9.74050313234329E-02,9.63638722896576E-02,1.06391155719757,0.999883472919464,0.140352785587311, 0.140382170677185 
909,0.999992370605469,0.100277379155159,9.74481999874115E-02,9.64549258351326E-02,1.06389939785004,0.999879002571106,0.140566542744637, 0.140624344348907 
910,0.999972462654114,0.100313112139702,9.74104702472687E-02,9.64752361178398E-02,1.06388580799103,0.999890923500061,0.140687346458435, 0.140771761536598 
911,0.999982416629791,0.100448109209538,9.75135862827301E-02,9.66165810823441E-02,1.06387984752655,0.999879658222198,0.14087301492691, 0.140964418649673 
912,0.999987542629242,0.100547701120377,9.75856259465218E-02,9.67181026935577E-02,1.06386232376099,0.999882459640503,0.141073137521744, 0.141149178147316 
913,0.999984502792358,0.100595645606518,9.76233407855034E-02,9.67848151922226E-02,1.06383204460144,0.999899804592133,0.141290798783302, 0.141343846917152 
914,0.99999725818634,0.100683137774467,9.77575853466988E-02,9.69467610120773E-02,1.06380689144135,0.999898791313171,0.141560167074203, 0.141605451703072 
915,1.00000512599945,0.100770361721516,9.78038981556892E-02,9.69900265336037E-02,1.06381475925446,0.999878287315369,0.14168293774128, 0.141714304685593 
916,0.999989986419678,0.100825250148773,9.78041589260101E-02,9.69646647572517E-02,1.06383538246155,0.999881565570831,0.141764014959335, 0.141797170042992 
917,0.999964237213135,0.100839696824551,9.78202968835831E-02,9.69597697257996E-02,1.06383776664734,0.999902486801147,0.141914546489716, 0.141951307654381 
918,0.999967098236084,0.100836999714375,9.78943258523941E-02,0.097052663564682,1.06379675865173,0.999884903430939,0.142184361815453, 0.142180949449539 
919,0.999972939491272,0.10090009868145,9.79447364807129E-02,9.71254780888557E-02,1.06380093097687,0.999881029129028,0.142352521419525, 0.142353251576424 
920,0.999977827072144,0.10099034011364,9.79698672890663E-02,9.71733629703522E-02,1.06381261348724,0.999890208244324,0.142532214522362, 0.142542764544487 
921,0.999981284141541,0.101063057780266,9.79854688048363E-02,9.72331538796425E-02,1.06380236148834,0.999896943569183,0.142745479941368, 0.142752707004547 
922,0.999983668327332,0.101099960505962,9.80129390954971E-02,9.73642617464066E-02,1.06377983093262,0.999881029129028,0.142841205000877, 0.142863422632217 
923,0.999969780445099,0.101172864437103,0.098087452352047,0.097493939101696,1.06376135349274,0.99987918138504,0.143027678132057, 0.143049821257591 
924,0.999967038631439,0.101247824728489,9.81848239898682E-02,9.76012423634529E-02,1.06375062465668,0.999890148639679,0.14322005212307, 0.143248245120049 
925,0.999983966350555,0.101302891969681,9.82658416032791E-02,9.76842418313026E-02,1.06374382972717,0.999899506568909,0.143342360854149, 0.143385425209999 
926,0.999986171722412,0.101369731128216,9.82930809259415E-02,0.097754530608654,1.06373131275177,0.999886035919189,0.143429771065712, 0.143455028533936 
927,0.999975383281708,0.101470328867435,9.83364880084991E-02,9.78491082787514E-02,1.063725233078,0.999898970127106,0.143560692667961, 0.143591538071632 
928,0.999973356723785,0.101565264165401,9.83878150582314E-02,0.097932942211628,1.06371653079987,0.999895393848419,0.143753498792648, 0.143778800964355 
929,0.99998414516449,0.101642705500126,9.84458476305008E-02,9.79939177632332E-02,1.06370460987091,0.999855995178223,0.143993824720383, 0.143997684121132 
930,0.999967575073242,0.101776100695133,0.098562479019165,9.81005132198334E-02,1.06371307373047,0.999849081039429,0.144244343042374, 0.144305020570755 
931,0.99997091293335,0.101807668805122,9.85643565654755E-02,9.81210023164749E-02,1.06372785568237,0.999866545200348,0.144405022263527, 0.144460156559944 
932,0.999963104724884,0.101877875626087,9.85738262534142E-02,0.098179817199707,1.06371510028839,0.999888777732849,0.144552007317543, 0.144576832652092 
933,0.999932110309601,0.102047890424728,9.86828505992889E-02,9.83426496386528E-02,1.06366920471191,0.99989902973175,0.144740805029869, 0.144762188196182 
934,0.999961018562317,0.101990193128586,9.87093970179558E-02,9.83708202838898E-02,1.06365776062012,0.999899864196777,0.144848927855492, 0.144855663180351 
935,0.999985337257385,0.102040879428387,9.87766459584236E-02,9.83790457248688E-02,1.06367468833923,0.999894559383392,0.145011186599731, 0.145006760954857 
936,0.999991178512573,0.102124489843845,0.09881442040205,9.83862727880478E-02,1.06368446350098,0.999875724315643,0.145173266530037, 0.145147681236267 
937,0.999983489513397,0.102115452289581,9.87624749541283E-02,9.84038934111595E-02,1.06366360187531,0.999848067760468,0.145268827676773, 0.145212531089783 
938,0.999968767166138,0.102116540074348,9.87527891993523E-02,9.85018908977509E-02,1.06365215778351,0.999860286712646,0.145364537835121, 0.145332217216492 
939,0.999985992908478,0.102192491292953,9.87567827105522E-02,9.85824093222618E-02,1.06364750862122,0.999873161315918,0.145514696836472, 0.145489975810051 
940,0.999992728233337,0.102323845028877,9.87838804721832E-02,9.86689180135727E-02,1.06363832950592,0.999882161617279,0.145706623792648, 0.145677506923676 
941,0.999955475330353,0.102434538304806,9.88334268331528E-02,9.87853929400444E-02,1.06361937522888,0.999889731407166,0.14589087665081, 0.145865023136139 
942,0.999969482421875,0.102385878562927,9.88384261727333E-02,9.88077223300934E-02,1.06362056732178,0.999880433082581,0.145992994308472, 0.145951822400093 
943,0.999967336654663,0.102364934980869,9.88812074065208E-02,9.88624766469002E-02,1.06357276439667,0.9998779296875,0.146120116114616, 0.146099954843521 
944,0.999960780143738,0.102396234869957,9.89420935511589E-02,9.89123955368996E-02,1.06354522705078,0.999871492385864,0.14628204703331, 0.146284565329552 
945,0.999975800514221,0.102434493601322,9.89678874611855E-02,9.89001989364624E-02,1.06360554695129,0.999853789806366,0.146437361836433, 0.146423354744911 
946,0.999969005584717,0.102452114224434,9.89435538649559E-02,9.89485830068588E-02,1.06360304355621,0.999886035919189,0.146527707576752, 0.146533533930779 
947,0.999978184700012,0.10246354341507,9.89450141787529E-02,9.90036055445671E-02,1.06359958648682,0.99988842010498,0.146566957235336, 0.146603584289551 
948,0.999974071979523,0.102487966418266,9.89610701799393E-02,0.099013052880764,1.06360387802124,0.999885678291321,0.146607339382172, 0.146646544337273 
949,0.99993222951889,0.102545067667961,9.89659205079079E-02,9.89710316061974E-02,1.06360256671906,0.999919950962067,0.146710276603699, 0.146710872650146 
950,0.999973058700562,0.102652028203011,9.90544557571411E-02,9.90360602736473E-02,1.06359648704529,0.999895036220551,0.146902501583099, 0.146936193108559 
951,0.999988615512848,0.102764889597893,9.91254225373268E-02,9.91333350539207E-02,1.063591837883,0.999902367591858,0.147115260362625, 0.147150456905365 
952,0.999975562095642,0.10279119759798,0.099159449338913,9.91940051317215E-02,1.06359112262726,0.999914288520813,0.14729580283165, 0.147285267710686 
953,0.999978125095367,0.102688282728195,9.91743057966232E-02,9.91824120283127E-02,1.06359231472015,0.999874234199524,0.147416085004807, 0.147353291511536 
954,0.999989330768585,0.102697014808655,0.09913370013237,9.91634130477905E-02,1.06358218193054,0.999876797199249,0.147493690252304, 0.147431775927544 
955,1.00000631809235,0.102709978818893,9.91412028670311E-02,9.91870909929276E-02,1.06360769271851,0.999887108802795,0.147562131285667, 0.147513404488564 
956,1.00000739097595,0.102786861360073,9.92281660437584E-02,9.92941632866859E-02,1.06361865997314,0.999896883964539,0.147686123847961, 0.147637009620667 
957,0.999977111816406,0.103001363575459,9.93495285511017E-02,9.94722545146942E-02,1.06355702877045,0.999906837940216,0.147891163825989, 0.147827595472336 
958,0.999965727329254,0.103077165782452,9.93398800492287E-02,9.95253399014473E-02,1.06357395648956,0.999882161617279,0.147970825433731, 0.147943735122681 
959,0.999991834163666,0.10305830091238,9.93272140622139E-02,9.95840132236481E-02,1.06357383728027,0.999865055084229,0.14807815849781, 0.148053973913193 
960,1.00000607967377,0.102995954453945,9.93185266852379E-02,9.96436402201653E-02,1.06354928016663,0.999877095222473,0.148217990994453, 0.148183614015579 
961,0.999957263469696,0.102961026132107,9.92728546261787E-02,9.96461436152458E-02,1.06354522705078,0.999908983707428,0.148317754268646, 0.148315250873566 
962,0.999970197677612,0.103132300078869,9.92998853325844E-02,9.97040048241615E-02,1.06357645988464,0.999883770942688,0.148406133055687, 0.14838071167469 
